t,Mercury_x,Mercury_y,Venus_x,Venus_y,Earth_x,Earth_y,Mars_x,Mars_y,Jupiter_x,Jupiter_y,Saturn_x,Saturn_y,Uranus_x,Uranus_y,Neptune_x,Neptune_y
554,-17.7076,55.1427,-105.756,22.9504,-148.771,-15.7031,79.9478,-213.19,541.084,559.958,1360.39,452.627,2852.52,324.745,4487.46,259.944
555,-21.5965,53.739,-106.355,19.985,-148.477,-18.2596,81.8983,-212.448,540.273,560.741,1360.12,453.416,2852.46,325.329,4487.43,260.413
556,-25.3753,52.0614,-106.871,17.004,-148.14,-20.8106,83.8418,-211.689,539.46,561.523,1359.86,454.205,2852.39,325.912,4487.41,260.882
557,-29.0247,50.1183,-107.303,14.0098,-147.759,-23.3555,85.7783,-210.912,538.647,562.304,1359.6,454.993,2852.32,326.496,4487.38,261.35
558,-32.5262,47.9198,-107.652,11.0045,-147.334,-25.8935,87.7077,-210.118,537.832,563.084,1359.33,455.781,2852.26,327.08,4487.35,261.819
559,-35.8619,45.477,-107.916,7.9907,-146.865,-28.4238,89.6297,-209.306,537.016,563.862,1359.06,456.569,2852.19,327.663,4487.32,262.288
560,-39.0148,42.8024,-108.096,4.97063,-146.353,-30.9457,91.5441,-208.476,536.199,564.64,1358.8,457.357,2852.12,328.247,4487.3,262.757
561,-41.9688,39.9096,-108.191,1.94667,-145.798,-33.4585,93.4509,-207.629,535.38,565.416,1358.53,458.145,2852.06,328.83,4487.27,263.225
562,-44.7088,36.8133,-108.202,-1.07882,-145.199,-35.9613,95.3498,-206.764,534.561,566.191,1358.27,458.933,2851.99,329.414,4487.24,263.694
563,-47.2209,33.5294,-108.128,-4.10345,-144.558,-38.4535,97.2407,-205.882,533.741,566.964,1358,459.72,2851.92,329.998,4487.21,264.163
564,-49.4922,30.0745,-107.97,-7.12489,-143.873,-40.9343,99.1235,-204.983,532.919,567.737,1357.73,460.507,2851.85,330.581,4487.19,264.631
565,-51.5112,26.4663,-107.727,-10.1407,-143.147,-43.403,100.998,-204.066,532.096,568.508,1357.46,461.295,2851.78,331.165,4487.16,265.1
566,-53.2676,22.7232,-107.4,-13.1487,-142.377,-45.8589,102.864,-203.132,531.272,569.278,1357.19,462.082,2851.72,331.748,4487.13,265.568
567,-54.7524,18.8641,-106.989,-16.1463,-141.566,-48.3011,104.721,-202.182,530.447,570.047,1356.92,462.868,2851.65,332.332,4487.1,266.037
568,-55.958,14.9089,-106.494,-19.1313,-140.713,-50.7291,106.57,-201.214,529.621,570.815,1356.66,463.655,2851.58,332.915,4487.07,266.506
569,-56.8783,10.8777,-105.916,-22.1014,-139.818,-53.142,108.409,-200.229,528.794,571.582,1356.39,464.442,2851.51,333.499,4487.05,266.974
570,-57.5085,6.79103,-105.256,-25.0542,-138.881,-55.5393,110.24,-199.228,527.966,572.347,1356.11,465.228,2851.44,334.082,4487.02,267.443
571,-57.8454,2.66971,-104.513,-27.9873,-137.904,-57.92,112.061,-198.21,527.136,573.111,1355.84,466.014,2851.37,334.665,4486.99,267.912
572,-57.8873,-1.46523,-103.688,-30.8986,-136.886,-60.2836,113.873,-197.175,526.306,573.874,1355.57,466.8,2851.31,335.249,4486.96,268.38
573,-57.634,-5.5927,-102.782,-33.7857,-135.827,-62.6294,115.675,-196.124,525.474,574.636,1355.3,467.586,2851.24,335.832,4486.93,268.849
574,-57.0867,-9.69164,-101.795,-36.6464,-134.728,-64.9566,117.468,-195.056,524.642,575.397,1355.03,468.372,2851.17,336.416,4486.91,269.318
575,-56.2482,-13.7411,-100.729,-39.4785,-133.589,-67.2646,119.251,-193.972,523.808,576.156,1354.76,469.158,2851.1,336.999,4486.88,269.786
576,-55.1228,-17.7205,-99.5846,-42.2796,-132.41,-69.5527,121.023,-192.872,522.973,576.914,1354.48,469.943,2851.03,337.583,4486.85,270.255
577,-53.7161,-21.6095,-98.3619,-45.0477,-131.193,-71.8202,122.786,-191.755,522.137,577.671,1354.21,470.728,2850.96,338.166,4486.82,270.724
578,-52.0354,-25.3883,-97.0622,-47.7805,-129.936,-74.0664,124.538,-190.622,521.3,578.427,1353.93,471.514,2850.89,338.749,4486.79,271.192
579,-50.0892,-29.0375,-95.6866,-50.4759,-128.641,-76.2907,126.28,-189.474,520.461,579.181,1353.66,472.299,2850.82,339.333,4486.76,271.661
580,-47.8874,-32.5385,-94.2362,-53.1318,-127.308,-78.4924,128.011,-188.309,519.622,579.935,1353.38,473.083,2850.75,339.916,4486.74,272.129
581,-45.4412,-35.8735,-92.712,-55.7462,-125.937,-80.6708,129.732,-187.129,518.782,580.687,1353.11,473.868,2850.68,340.499,4486.71,272.598
582,-42.7632,-39.0255,-91.1152,-58.317,-124.529,-82.8253,131.441,-185.933,517.94,581.438,1352.83,474.653,2850.61,341.082,4486.68,273.067
583,-39.8669,-41.9782,-89.4472,-60.8421,-123.084,-84.9553,133.14,-184.721,517.098,582.187,1352.56,475.437,2850.54,341.666,4486.65,273.535
584,-36.7671,-44.7167,-87.7091,-63.3196,-121.603,-87.0602,134.827,-183.494,516.254,582.936,1352.28,476.221,2850.47,342.249,4486.62,274.004
585,-33.4796,-47.227,-85.9025,-65.7475,-120.085,-89.1393,136.503,-182.251,515.409,583.683,1352,477.005,2850.4,342.832,4486.59,274.472
586,-30.0213,-49.4962,-84.0286,-68.124,-118.532,-91.1919,138.168,-180.993,514.564,584.429,1351.72,477.789,2850.33,343.416,4486.56,274.941
587,-26.4097,-51.5127,-82.0889,-70.4472,-116.944,-93.2176,139.821,-179.72,513.717,585.174,1351.45,478.573,2850.26,343.999,4486.54,275.41
588,-22.6633,-53.2663,-80.085,-72.7153,-115.321,-95.2156,141.462,-178.432,512.869,585.917,1351.17,479.356,2850.19,344.582,4486.51,275.878
589,-18.8012,-54.7479,-78.0184,-74.9264,-113.664,-97.1854,143.092,-177.129,512.02,586.659,1350.89,480.14,2850.12,345.165,4486.48,276.347
590,-14.8431,-55.9499,-75.8908,-77.0789,-111.974,-99.1265,144.709,-175.811,511.17,587.401,1350.61,480.923,2850.05,345.748,4486.45,276.815
591,-10.8092,-56.8664,-73.7037,-79.1711,-110.25,-101.038,146.314,-174.478,510.318,588.14,1350.33,481.706,2849.98,346.331,4486.42,277.284
592,-6.72009,-57.4924,-71.459,-81.2013,-108.493,-102.92,147.907,-173.131,509.466,588.879,1350.05,482.489,2849.91,346.915,4486.39,277.753
593,-2.5967,-57.8249,-69.1583,-83.1679,-106.705,-104.771,149.488,-171.769,508.613,589.616,1349.77,483.271,2849.84,347.498,4486.36,278.221
594,1.53996,-57.8621,-66.8035,-85.0694,-104.885,-106.591,151.056,-170.393,507.758,590.352,1349.49,484.054,2849.76,348.081,4486.33,278.69
595,5.66876,-57.6039,-64.3963,-86.9043,-103.033,-108.38,152.611,-169.002,506.903,591.087,1349.2,484.836,2849.69,348.664,4486.3,279.158
596,9.76861,-57.0515,-61.9388,-88.6712,-101.151,-110.137,154.154,-167.597,506.046,591.821,1348.92,485.619,2849.62,349.247,4486.27,279.627
597,13.8186,-56.2077,-59.4328,-90.3687,-99.2397,-111.86,155.683,-166.178,505.189,592.553,1348.64,486.401,2849.55,349.83,4486.24,280.095
598,17.798,-55.0769,-56.8802,-91.9954,-97.2985,-113.551,157.2,-164.746,504.33,593.284,1348.36,487.183,2849.48,350.413,4486.22,280.564
599,21.6865,-53.6648,-54.2832,-93.5501,-95.3285,-115.208,158.703,-163.299,503.471,594.014,1348.07,487.964,2849.41,350.996,4486.19,281.033
600,25.4642,-51.9787,-51.6436,-95.0315,-93.3303,-116.831,160.193,-161.839,502.61,594.743,1347.79,488.746,2849.33,351.579,4486.16,281.501
601,29.1119,-50.0271,-48.9636,-96.4386,-91.3043,-118.42,161.67,-160.365,501.748,595.47,1347.5,489.527,2849.26,352.162,4486.13,281.97
602,32.611,-47.82,-46.2452,-97.7701,-89.2514,-119.973,163.133,-158.877,500.885,596.197,1347.22,490.309,2849.19,352.745,4486.1,282.438
603,35.9435,-45.3687,-43.4906,-99.0251,-87.172,-121.491,164.582,-157.376,500.021,596.922,1346.93,491.09,2849.12,353.328,4486.07,282.907
604,39.0924,-42.6857,-40.702,-100.202,-85.0667,-122.972,166.018,-155.863,499.156,597.645,1346.65,491.871,2849.04,353.911,4486.04,283.375
605,42.0417,-39.7848,-37.8815,-101.301,-82.9363,-124.418,167.44,-154.336,498.29,598.368,1346.36,492.652,2848.97,354.494,4486.01,283.844
606,44.7763,-36.6806,-35.0313,-102.321,-80.7812,-125.826,168.847,-152.796,497.423,599.089,1346.07,493.432,2848.9,355.077,4485.98,284.312
607,47.2823,-33.3892,-32.1537,-103.261,-78.6022,-127.197,170.241,-151.243,496.555,599.809,1345.79,494.213,2848.83,355.66,4485.95,284.781
608,49.5468,-29.9272,-29.251,-104.119,-76.4,-128.531,171.62,-149.677,495.686,600.527,1345.5,494.993,2848.75,356.243,4485.92,285.249
609,51.5584,-26.3125,-26.3253,-104.896,-74.1751,-129.826,172.985,-148.099,494.816,601.245,1345.21,495.773,2848.68,356.826,4485.89,285.718
610,53.3066,-22.5634,-23.379,-105.591,-71.9282,-131.083,174.335,-146.509,493.944,601.961,1344.92,496.553,2848.61,357.409,4485.86,286.186
611,54.7827,-18.699,-20.4144,-106.203,-69.6599,-132.301,175.67,-144.906,493.072,602.676,1344.63,497.333,2848.53,357.992,4485.83,286.655
612,55.9791,-14.7392,-17.4338,-106.733,-67.3711,-133.479,176.991,-143.291,492.199,603.389,1344.34,498.112,2848.46,358.574,4485.8,287.124
613,56.8898,-10.7042,-14.4395,-107.178,-65.0622,-134.619,178.297,-141.664,491.325,604.102,1344.05,498.892,2848.39,359.157,4485.77,287.592
614,57.5099,-6.61452,-11.4339,-107.54,-62.7341,-135.718,179.588,-140.026,490.449,604.813,1343.76,499.671,2848.31,359.74,4485.74,288.061
615,57.8366,-2.49107,-8.41943,-107.817,-60.3874,-136.777,180.864,-138.375,489.573,605.522,1343.47,500.45,2848.24,360.323,4485.71,288.529
616,57.868,1.6451,-5.39831,-108.01,-58.0228,-137.796,182.125,-136.713,488.696,606.231,1343.18,501.229,2848.16,360.906,4485.68,288.998
617,57.604,5.77288,-2.37297,-108.118,-55.641,-138.773,183.371,-135.039,487.817,606.938,1342.89,502.008,2848.09,361.489,4485.65,289.466
618,57.046,9.87119,0.654231,-108.141,-53.2426,-139.71,184.601,-133.354,486.938,607.644,1342.59,502.786,2848.02,362.071,4485.62,289.935
619,56.1969,13.9191,3.68092,-108.08,-50.8285,-140.605,185.816,-131.658,486.057,608.349,1342.3,503.565,2847.94,362.654,4485.59,290.403
620,55.061,17.896,6.70473,-107.934,-48.3994,-141.458,187.015,-129.951,485.176,609.052,1342.01,504.343,2847.87,363.237,4485.56,290.872
621,53.6441,21.7816,9.72328,-107.704,-45.9559,-142.27,188.198,-128.233,484.293,609.754,1341.71,505.121,2847.79,363.819,4485.53,291.34
622,51.9535,25.5561,12.7342,-107.389,-43.4987,-143.039,189.366,-126.504,483.41,610.455,1341.42,505.899,2847.72,364.402,4485.5,291.809
623,49.9979,29.2001,15.7352,-106.991,-41.0287,-143.766,190.517,-124.764,482.525,611.155,1341.13,506.677,2847.64,364.985,4485.47,292.277
624,47.7871,32.6952,18.7238,-106.508,-38.5465,-144.451,191.653,-123.014,481.64,611.853,1340.83,507.454,2847.57,365.568,4485.44,292.746
625,45.3326,36.0235,21.6978,-105.942,-36.0529,-145.092,192.773,-121.254,480.753,612.55,1340.54,508.232,2847.49,366.15,4485.4,293.214
626,42.6468,39.168,24.6548,-105.293,-33.5485,-145.691,193.876,-119.484,479.865,613.246,1340.24,509.009,2847.42,366.733,4485.37,293.682
627,39.7435,42.1128,27.5924,-104.561,-31.0343,-146.246,194.964,-117.703,478.977,613.94,1339.94,509.786,2847.34,367.315,4485.34,294.151
628,36.6375,44.8427,30.5085,-103.748,-28.5108,-146.758,196.035,-115.913,478.087,614.633,1339.65,510.563,2847.27,367.898,4485.31,294.619
629,33.3446,47.344,33.4006,-102.853,-25.9789,-147.226,197.089,-114.113,477.197,615.325,1339.35,511.34,2847.19,368.481,4485.28,295.088
630,29.8817,49.6038,36.2666,-101.878,-23.4392,-147.651,198.127,-112.303,476.305,616.016,1339.05,512.116,2847.12,369.063,4485.25,295.556
631,26.2664,51.6106,39.1042,-100.822,-20.8927,-148.032,199.148,-110.484,475.412,616.705,1338.75,512.893,2847.04,369.646,4485.22,296.025
632,22.5171,53.3543,41.9111,-99.6883,-18.3399,-148.369,200.153,-108.656,474.519,617.393,1338.45,513.669,2846.96,370.228,4485.19,296.493
633,18.6531,54.8259,44.6852,-98.4761,-15.7817,-148.662,201.141,-106.819,473.624,618.08,1338.16,514.445,2846.89,370.811,4485.16,296.962
634,14.6939,56.018,47.4243,-97.1868,-13.2188,-148.911,202.112,-104.972,472.729,618.765,1337.86,515.221,2846.81,371.393,4485.13,297.43
635,10.6598,56.9245,50.1263,-95.8213,-10.652,-149.116,203.066,-103.117,471.832,619.449,1337.56,515.996,2846.74,371.976,4485.09,297.899
636,6.57142,57.5407,52.789,-94.3808,-8.082,-149.277,204.003,-101.253,470.935,620.132,1337.25,516.772,2846.66,372.558,4485.06,298.367
637,2.4495,57.8636,55.4103,-92.8663,-5.50963,-149.393,204.922,-99.3808,470.036,620.814,1336.95,517.547,2846.58,373.141,4485.03,298.835
638,-1.68491,57.8916,57.9883,-91.2791,-2.93563,-149.465,205.825,-97.5001,469.137,621.494,1336.65,518.322,2846.51,373.723,4485,299.304
639,-5.81073,57.6244,60.5208,-89.6203,-0.360753,-149.493,206.711,-95.6113,468.236,622.173,1336.35,519.097,2846.43,374.306,4484.97,299.772
640,-9.90692,57.0635,63.0059,-87.8914,2.21423,-149.476,207.579,-93.7144,467.334,622.85,1336.05,519.872,2846.35,374.888,4484.94,300.241
641,-13.9526,56.2118,65.4416,-86.0936,4.78856,-149.415,208.429,-91.8097,466.432,623.527,1335.75,520.647,2846.28,375.471,4484.91,300.709
642,-17.9272,55.0735,67.8261,-84.2284,7.36147,-149.31,209.263,-89.8972,465.529,624.202,1335.44,521.421,2846.2,376.053,4484.88,301.178
643,-21.8104,53.6544,70.1575,-82.2972,9.9322,-149.161,210.078,-87.9773,464.624,624.875,1335.14,522.196,2846.12,376.635,4484.84,301.646
644,-25.5824,51.9619,72.4339,-80.3016,12.5,-148.967,210.876,-86.0499,463.719,625.548,1334.83,522.97,2846.04,377.218,4484.81,302.114
645,-29.224,50.0046,74.6536,-78.243,15.0641,-148.729,211.657,-84.1154,462.812,626.219,1334.53,523.744,2845.97,377.8,4484.78,302.583
646,-32.7167,47.7924,76.8148,-76.1231,17.6237,-148.447,212.419,-82.1737,461.905,626.888,1334.23,524.517,2845.89,378.382,4484.75,303.051
647,-36.0426,45.3365,78.9158,-73.9437,20.1781,-148.121,213.164,-80.2252,460.997,627.557,1333.92,525.291,2845.81,378.965,4484.72,303.52
648,-39.1848,42.6496,80.955,-71.7063,22.7265,-147.751,213.891,-78.27,460.087,628.224,1333.61,526.064,2845.73,379.547,4484.69,303.988
649,-42.1272,39.7453,82.9308,-69.4127,25.2681,-147.337,214.6,-76.3082,459.177,628.89,1333.31,526.838,2845.66,380.129,4484.65,304.457
650,-44.8549,36.6383,84.8417,-67.0648,27.8023,-146.88,215.291,-74.34,458.266,629.554,1333,527.611,2845.58,380.712,4484.62,304.925
651,-47.354,33.3447,86.6861,-64.6643,30.3282,-146.379,215.964,-72.3655,457.354,630.217,1332.69,528.384,2845.5,381.294,4484.59,305.393
652,-49.6117,29.881,88.4626,-62.2132,32.8451,-145.834,216.619,-70.385,456.441,630.879,1332.39,529.156,2845.42,381.876,4484.56,305.862
653,-51.6164,26.265,90.1698,-59.7134,35.3523,-145.247,217.255,-68.3986,455.527,631.539,1332.08,529.929,2845.34,382.458,4484.53,306.33
654,-53.358,22.5151,91.8065,-57.1668,37.8491,-144.616,217.874,-66.4064,454.612,632.199,1331.77,530.701,2845.26,383.041,4484.49,306.798
655,-54.8276,18.6504,93.3712,-54.5755,40.3345,-143.942,218.474,-64.4087,453.696,632.856,1331.46,531.473,2845.19,383.623,4484.46,307.267
656,-56.0176,14.6907,94.8628,-51.9414,42.8081,-143.226,219.056,-62.4056,452.779,633.513,1331.15,532.245,2845.11,384.205,4484.43,307.735
657,-56.922,10.656,96.2801,-49.2666,45.2689,-142.467,219.619,-60.3972,451.861,634.168,1330.84,533.017,2845.03,384.787,4484.4,308.204
658,-57.5362,6.56701,97.622,-46.5532,47.7163,-141.666,220.164,-58.3838,450.942,634.822,1330.53,533.789,2844.95,385.369,4484.36,308.672
659,-57.8569,2.44453,98.8875,-43.8034,50.1495,-140.823,220.691,-56.3655,450.022,635.474,1330.22,534.56,2844.87,385.951,4484.33,309.14
660,-57.8826,-1.69042,100.076,-41.0193,52.5679,-139.938,221.199,-54.3424,449.101,636.126,1329.91,535.332,2844.79,386.533,4484.3,309.609
661,-57.6131,-5.81675,101.185,-38.2031,54.9707,-139.011,221.689,-52.3148,448.18,636.775,1329.6,536.103,2844.71,387.115,4484.27,310.077
662,-57.0498,-9.91341,102.216,-35.3569,57.3572,-138.044,222.16,-50.2828,447.257,637.424,1329.28,536.874,2844.63,387.698,4484.24,310.545
663,-56.1955,-13.9595,103.166,-32.4831,59.7267,-137.035,222.612,-48.2466,446.333,638.071,1328.97,537.644,2844.55,388.28,4484.2,311.014
664,-55.0545,-17.9344,104.036,-29.5838,62.0784,-135.986,223.046,-46.2064,445.409,638.717,1328.66,538.415,2844.47,388.862,4484.17,311.482
665,-53.6327,-21.8178,104.824,-26.6614,64.4118,-134.897,223.461,-44.1623,444.484,639.361,1328.35,539.185,2844.39,389.444,4484.14,311.95
666,-51.9372,-25.5899,105.53,-23.7181,66.726,-133.767,223.857,-42.1144,443.557,640.005,1328.03,539.955,2844.31,390.026,4484.1,312.419
667,-49.9768,-29.2314,106.154,-20.7562,69.0205,-132.598,224.235,-40.0631,442.63,640.646,1327.72,540.725,2844.23,390.608,4484.07,312.887
668,-47.7613,-32.7238,106.694,-17.7781,71.2945,-131.389,224.594,-38.0083,441.702,641.287,1327.4,541.495,2844.15,391.19,4484.04,313.355
669,-45.3021,-36.0491,107.151,-14.786,73.5473,-130.142,224.933,-35.9504,440.772,641.926,1327.09,542.265,2844.07,391.772,4484.01,313.824
670,-42.6118,-39.1905,107.524,-11.7824,75.7784,-128.856,225.255,-33.8895,439.842,642.564,1326.77,543.034,2843.99,392.354,4483.97,314.292
671,-39.7039,-42.1319,107.813,-8.76957,77.987,-127.531,225.557,-31.8257,438.911,643.2,1326.46,543.804,2843.91,392.935,4483.94,314.76
672,-36.5934,-44.8583,108.017,-5.74986,80.1724,-126.169,225.84,-29.7593,437.98,643.835,1326.14,544.573,2843.83,393.517,4483.91,315.229
673,-33.2961,-47.3557,108.137,-2.72564,82.334,-124.77,226.104,-27.6903,437.047,644.469,1325.82,545.342,2843.75,394.099,4483.87,315.697
674,-29.8289,-49.6113,108.173,0.300705,84.4713,-123.333,226.35,-25.6191,436.113,645.101,1325.5,546.11,2843.67,394.681,4483.84,316.165
675,-26.2094,-51.6137,108.123,3.32682,86.5835,-121.86,226.576,-23.5457,435.178,645.732,1325.19,546.879,2843.59,395.263,4483.81,316.634
676,-22.4561,-53.3526,107.989,6.35033,88.67,-120.351,226.784,-21.4703,434.243,646.362,1324.87,547.647,2843.51,395.845,4483.78,317.102
677,-18.5881,-54.819,107.771,9.36887,90.7302,-118.806,226.972,-19.3931,433.306,646.99,1324.55,548.416,2843.43,396.427,4483.74,317.57
678,-14.6252,-56.0056,107.468,12.3801,92.7635,-117.225,227.141,-17.3143,432.369,647.617,1324.23,549.184,2843.34,397.009,4483.71,318.039
679,-10.5876,-56.9062,107.081,15.3816,94.7693,-115.61,227.292,-15.234,431.431,648.243,1323.91,549.951,2843.26,397.59,4483.68,318.507
680,-6.49598,-57.5162,106.61,18.3711,96.747,-113.961,227.423,-13.1525,430.491,648.867,1323.59,550.719,2843.18,398.172,4483.64,318.975
681,-2.37117,-57.8325,106.056,21.3462,98.696,-112.278,227.535,-11.0698,429.551,649.49,1323.27,551.486,2843.1,398.754,4483.61,319.444
682,1.76576,-57.8534,105.419,24.3046,100.616,-110.562,227.629,-8.98624,428.61,650.111,1322.95,552.254,2843.02,399.336,4483.58,319.912
683,5.89366,-57.5789,104.699,27.2441,102.506,-108.812,227.703,-6.90191,427.668,650.731,1322.63,553.021,2842.94,399.917,4483.54,320.38
684,9.99147,-57.0103,103.898,30.1621,104.365,-107.031,227.758,-4.817,426.725,651.35,1322.3,553.788,2842.85,400.499,4483.51,320.848
685,14.0382,-56.1505,103.015,33.0566,106.194,-105.218,227.794,-2.73168,425.782,651.968,1321.98,554.554,2842.77,401.081,4483.47,321.317
686,18.0133,-55.004,102.052,35.9253,107.991,-103.373,227.811,-0.646127,424.837,652.584,1321.66,555.321,2842.69,401.662,4483.44,321.785
687,21.8964,-53.5765,101.008,38.7658,109.756,-101.498,227.808,1.43948,423.892,653.198,1321.34,556.087,2842.61,402.244,4483.41,322.253
688,25.6676,-51.8753,99.8862,41.576,111.488,-99.5933,227.787,3.52497,422.945,653.812,1321.01,556.853,2842.52,402.826,4483.37,322.721
689,29.3078,-49.9092,98.6859,44.3537,113.188,-97.6587,227.747,5.61016,421.998,654.423,1320.69,557.619,2842.44,403.407,4483.34,323.19
690,32.7982,-47.6881,97.4083,47.0967,114.854,-95.695,227.687,7.69489,421.05,655.034,1320.36,558.385,2842.36,403.989,4483.31,323.658
691,36.1211,-45.2235,96.0546,49.8029,116.485,-93.703,227.609,9.77897,420.101,655.643,1320.04,559.151,2842.28,404.571,4483.27,324.126
692,39.2596,-42.5279,94.6257,52.4701,118.083,-91.6832,227.511,11.8622,419.151,656.251,1319.71,559.916,2842.19,405.152,4483.24,324.595
693,42.1975,-39.6151,93.1229,55.0963,119.645,-89.6363,227.394,13.9445,418.2,656.857,1319.39,560.681,2842.11,405.734,4483.2,325.063
694,44.9199,-36.4999,91.5472,57.6794,121.172,-87.5627,227.258,16.0256,417.248,657.462,1319.06,561.446,2842.03,406.315,4483.17,325.531
695,47.4128,-33.1984,89.8999,60.2174,122.663,-85.4632,227.104,18.1054,416.296,658.066,1318.73,562.211,2841.94,406.897,4483.14,325.999
696,49.6637,-29.7273,88.1824,62.7083,124.117,-83.3383,226.93,20.1836,415.343,658.668,1318.41,562.976,2841.86,407.478,4483.1,326.467
697,51.6609,-26.1043,86.3958,65.1502,125.535,-81.1888,226.737,22.2602,414.388,659.269,1318.08,563.74,2841.78,408.06,4483.07,326.936
698,53.3942,-22.3481,84.5418,67.5411,126.915,-79.0151,226.525,24.3349,413.433,659.869,1317.75,564.504,2841.69,408.641,4483.03,327.404
699,54.855,-18.4777,82.6216,69.8792,128.258,-76.8181,226.294,26.4076,412.477,660.467,1317.42,565.268,2841.61,409.223,4483,327.872
700,56.0356,-14.513,80.6368,72.1627,129.563,-74.5982,226.045,28.478,411.52,661.064,1317.09,566.032,2841.52,409.804,4482.96,328.34
701,56.9301,-10.4741,78.589,74.3898,130.829,-72.3562,225.776,30.5461,410.562,661.659,1316.76,566.796,2841.44,410.386,4482.93,328.809
702,57.5339,-6.38182,76.4798,76.5587,132.057,-70.0928,225.488,32.6116,409.604,662.253,1316.43,567.56,2841.36,410.967,4482.9,329.277
703,57.844,-2.25693,74.3107,78.6678,133.246,-67.8086,225.182,34.6744,408.644,662.846,1316.1,568.323,2841.27,411.548,4482.86,329.745
704,57.8588,1.87949,72.0836,80.7154,134.395,-65.5043,224.857,36.7343,407.684,663.437,1315.77,569.086,2841.19,412.13,4482.83,330.213
705,57.5783,6.00631,69.8001,82.6999,135.504,-63.1806,224.512,38.7911,406.723,664.027,1315.44,569.849,2841.1,412.711,4482.79,330.681
706,57.0038,10.1025,67.4621,84.6198,136.573,-60.8381,224.149,40.8446,405.761,664.615,1315.11,570.612,2841.02,413.292,4482.76,331.15
707,56.1384,14.1471,65.0713,86.4735,137.601,-58.4776,223.768,42.8948,404.798,665.202,1314.78,571.374,2840.93,413.874,4482.72,331.618
708,54.9865,18.1195,62.6297,88.2596,138.589,-56.0998,223.367,44.9413,403.834,665.788,1314.44,572.137,2840.85,414.455,4482.69,332.086
709,53.554,21.9994,60.1392,89.9767,139.535,-53.7054,222.948,46.9841,402.87,666.372,1314.11,572.899,2840.76,415.036,4482.65,332.554
